ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000151304.6,265.677597520852,1.6343436156732587,0.201192295935528,8.123291242707342,4.53708816479542e-16,2.066768093971787e-14,ENSG00000151304,SRFBP1,153443,serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]
ENSG00000106546.14,116.14744084539328,2.1459769047265116,0.2644205240120327,8.115772830965485,4.827029239858347e-16,2.194215059937293e-14,ENSG00000106546,AHR,196,aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]
ENSG00000182831.12,1357.4053783996164,1.1181648551637589,0.13783648403422977,8.112256076454171,4.968844726040684e-16,2.2539347757283707e-14,ENSG00000182831,HAPSTR1,29035,HUWE1 associated protein modifying stress responses [Source:HGNC Symbol;Acc:HGNC:30103]
ENSG00000142556.19,485.2300737992933,1.2373647720930638,0.15261768792622596,8.107610519504103,5.162490502795912e-16,2.3319768815140026e-14,ENSG00000142556,ZNF614,80110,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]
ENSG00000173473.11,1720.642770763663,1.3085550569878135,0.1614423375935569,8.105402067964341,5.257137367378735e-16,2.36977265211778e-14,ENSG00000173473,SMARCC1,6599,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]"
ENSG00000112531.17,1618.2763323831132,1.3642301291781522,0.16839272357256244,8.10147909146614,5.429497772478529e-16,2.442369081319925e-14,ENSG00000112531,QKI,9444,"QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]"
ENSG00000114796.16,291.2515592692744,1.9787563651815858,0.24444297749852725,8.094960982029061,5.728271028609351e-16,2.571410146564098e-14,ENSG00000114796,KLHL24,54800,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
ENSG00000174132.9,263.3392531264263,1.7482317161778844,0.21611983261231632,8.089177633752506,6.006891337986451e-16,2.690887920535341e-14,ENSG00000174132,FAM174A,345757,family with sequence similarity 174 member A [Source:HGNC Symbol;Acc:HGNC:24943]
ENSG00000164442.10,1532.8575833276857,1.6548158173874947,0.2046627133289923,8.085575484027727,6.18713434258462e-16,2.765892437372404e-14,ENSG00000164442,CITED2,10370,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
ENSG00000155966.14,345.9026084643257,1.362108565671202,0.16858836039537414,8.079493521834955,6.50363162520056e-16,2.889432387887459e-14,ENSG00000155966,AFF2,2334,ALF transcription elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3776]
ENSG00000117500.13,1500.8796908608026,1.0160389085509944,0.12634664542641066,8.041676968327396,8.861724845417533e-16,3.881183830877391e-14,ENSG00000117500,TMED5,50999,transmembrane p24 trafficking protein 5 [Source:HGNC Symbol;Acc:HGNC:24251]
ENSG00000033867.16,407.4896898027015,1.4709971961766453,0.18329081030572955,8.025482530864576,1.011276469645997e-15,4.411208390423509e-14,NA,NA,NA,NA
ENSG00000130518.17,109.44012859745712,3.6441382721019795,0.45462328652676004,8.015731662015245,1.0948329835350419e-15,4.7184897765446355e-14,NA,NA,NA,NA
ENSG00000141424.13,1704.6450228472381,1.1158270279451385,0.1392266455923827,8.014464639275825,1.1061777886367227e-15,4.757886615984884e-14,ENSG00000141424,SLC39A6,25800,solute carrier family 39 member 6 [Source:HGNC Symbol;Acc:HGNC:18607]
ENSG00000172466.16,4558.933755460028,1.0079295899333802,0.12606161598907792,7.995531248946611,1.290163489094762e-15,5.516279219115664e-14,ENSG00000172466,ZNF24,7572,zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032]
ENSG00000146414.16,253.04367163007865,1.6559855469793003,0.20721946846125092,7.991457362940596,1.3335283849618683e-15,5.690423890928195e-14,NA,NA,NA,NA
ENSG00000177189.14,614.4019086320659,1.2554108437308087,0.15710281332752682,7.991014400954979,1.3383292147324893e-15,5.699645839152645e-14,ENSG00000177189,RPS6KA3,6197,ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]
ENSG00000121691.7,1448.9312960297407,1.4384963207662553,0.1800305643414022,7.990289460173846,1.3462228910449923e-15,5.721977295953439e-14,ENSG00000121691,CAT,847,catalase [Source:HGNC Symbol;Acc:HGNC:1516]
ENSG00000164323.14,1443.2068386503531,1.5128583604462407,0.1894096353817928,7.987230202923803,1.3800424693383841e-15,5.854199803134458e-14,NA,NA,NA,NA
ENSG00000146872.18,1135.3982907056827,1.2149009422871715,0.15225813269705402,7.979218717363648,1.4726242730668067e-15,6.210332676573924e-14,NA,NA,NA,NA
ENSG00000085224.23,1086.2129644661886,1.0746689185946046,0.13473155332121753,7.976371474263748,1.5069793600374709e-15,6.342826187510541e-14,ENSG00000085224,ATRX,546,ATRX chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]
ENSG00000005812.11,826.4704287839685,1.1561610232352628,0.14502664345996735,7.972059448196534,1.5605170182744243e-15,6.529977414453753e-14,ENSG00000005812,FBXL3,26224,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]
ENSG00000164056.11,614.5883558335057,2.045678149871085,0.25687825598664504,7.963609617380144,1.6709185247370963e-15,6.964956136317256e-14,ENSG00000164056,SPRY1,10252,sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269]
ENSG00000263001.7,337.3115116920854,1.581587495053294,0.19872978109297315,7.958482550299639,1.7416195281344487e-15,7.210374518889118e-14,NA,NA,NA,NA
ENSG00000119953.14,1023.5474872806094,1.00832894226768,0.12672926907924567,7.956559282584966,1.7688939886982769e-15,7.3028602302052e-14,ENSG00000119953,SMNDC1,10285,survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]
ENSG00000164331.10,248.91527932236448,1.6161782772034115,0.20419619221642227,7.914830632544146,2.4758990595503836e-15,1.0086719338455073e-13,ENSG00000164331,ANKRA2,57763,ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208]
ENSG00000161654.10,501.74798549235635,1.5078327335933932,0.1906238616174099,7.909989446230382,2.5741071582937834e-15,1.0467066245175023e-13,ENSG00000161654,LSM12,124801,LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]
ENSG00000107560.12,531.7795216861604,1.2905666634467408,0.1631725098385116,7.909216232096862,2.5901438413108884e-15,1.0512478537891861e-13,ENSG00000107560,RAB11FIP2,22841,RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152]
ENSG00000186063.13,342.9451749619616,1.4517334147345125,0.18367932075970295,7.903630135009762,2.7089605552102413e-15,1.0974085611275708e-13,ENSG00000186063,AIDA,64853,"axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]"
ENSG00000175105.8,274.50810297108023,1.404673066100156,0.17802352621460724,7.890378850303323,3.0127055412402116e-15,1.2136257098219898e-13,ENSG00000175105,ZNF654,55279,zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]
ENSG00000119446.14,729.209126107016,1.1257187117105902,0.14295850327764167,7.874443883371641,3.4226178000732252e-15,1.3609790707031507e-13,ENSG00000119446,RBM18,92400,RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]
ENSG00000156531.17,584.2585343633666,1.466517884572267,0.18631560482948034,7.87114898891294,3.5139885039776966e-15,1.394743378269971e-13,NA,NA,NA,NA
ENSG00000071794.16,261.75575615650456,1.9709598753397646,0.25056989366678584,7.8659085754364275,3.6642808764189536e-15,1.4490687304695614e-13,ENSG00000071794,HLTF,6596,helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]
ENSG00000136925.15,205.30088557436065,2.0711363181171785,0.2633524280752304,7.864504357353138,3.7056168969065224e-15,1.4600671539782048e-13,ENSG00000136925,TSTD2,158427,thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]
ENSG00000139323.14,295.7234587088993,1.8884854223797862,0.24116491316598865,7.830680664064851,4.8523571365618085e-15,1.891193055823873e-13,ENSG00000139323,POC1B,282809,POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836]
ENSG00000163681.16,487.0939532003565,1.3382030955497504,0.17103624427048816,7.824090743207775,5.113391472585298e-15,1.9893396157848963e-13,NA,NA,NA,NA
ENSG00000166439.6,363.7237858013372,1.744082733347938,0.22294769569893017,7.822833637640092,5.164734061142977e-15,2.0057003210107764e-13,ENSG00000166439,RNF169,254225,ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961]
ENSG00000020181.18,807.2630146744988,1.2793805405203866,0.16364465060348074,7.818040710786144,5.365184110528351e-15,2.0760762601169922e-13,ENSG00000020181,ADGRA2,25960,adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]
ENSG00000135473.15,660.6492536536916,1.1665829596586001,0.1494175490300775,7.807536445560146,5.8316615975959396e-15,2.2485220931302058e-13,NA,NA,NA,NA
ENSG00000108588.14,1506.4616704436737,1.3856567066622039,0.1778330534875734,7.791896272866004,6.601091578999999e-15,2.536134686365978e-13,NA,NA,NA,NA
ENSG00000106049.9,543.1437281097084,1.23104096805154,0.15800900589087374,7.790954452948951,6.650488666380893e-15,2.5505746231704483e-13,ENSG00000106049,HIBADH,11112,3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]
ENSG00000261716.2,155.35960141995503,1.9406595647043197,0.24930036897176544,7.784423154721081,7.003199424718113e-15,2.671609222235221e-13,NA,NA,NA,NA
ENSG00000100764.14,581.5019736818066,1.3245880797210619,0.17054842019066746,7.766639399181866,8.059587130385733e-15,3.0317527059109535e-13,ENSG00000100764,PSMC1,5700,"proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]"
ENSG00000111640.15,22590.602624296203,1.315787541772889,0.1694375331850916,7.765620267473665,8.124662902339813e-15,3.0509168936925434e-13,ENSG00000111640,GAPDH,2597,glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]
ENSG00000164649.20,1186.6955544827638,1.4455712224231958,0.18635681429091117,7.757007587426322,8.69567290460313e-15,3.2540202661384883e-13,ENSG00000164649,CDCA7L,55536,cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]
ENSG00000058063.16,762.6420435403816,1.0918672357838675,0.14079378570624615,7.755081165740883,8.828699122628441e-15,3.2923881080447896e-13,ENSG00000058063,ATP11B,23200,ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]
ENSG00000110344.10,376.8900146917433,1.3914986370530908,0.1794294932475554,7.755127721022247,8.825460825034443e-15,3.2923881080447896e-13,ENSG00000110344,UBE4A,9354,ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]
ENSG00000162433.15,964.0603840414374,1.028249316361842,0.13283849664532643,7.740597359417785,9.895079692693149e-15,3.6710405622788745e-13,ENSG00000162433,AK4,205,adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]
ENSG00000144802.11,290.305432259678,2.088725785114279,0.27041757881152156,7.724075462453944,1.126680833586117e-14,4.1514151124217464e-13,ENSG00000144802,NFKBIZ,64332,NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]
ENSG00000133789.15,1120.8904799884854,1.7225840300791544,0.22306443006609825,7.722360887250019,1.1419452287094852e-14,4.193347173179456e-13,ENSG00000133789,SWAP70,23075,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
ENSG00000163818.18,437.69234675126046,1.5704791949808314,0.20354218805726335,7.715742912909054,1.2027954265367311e-14,4.4092969184687773e-13,NA,NA,NA,NA
ENSG00000136158.12,655.9765357120076,1.450124615616203,0.188076842682713,7.710277325649144,1.2554462445376129e-14,4.586733555339448e-13,ENSG00000136158,SPRY2,10253,sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]
ENSG00000186566.13,818.2468167327189,1.3716513026134924,0.17794931284836166,7.7081011477820995,1.277035207311704e-14,4.63424272206291e-13,ENSG00000186566,GPATCH8,23131,G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]
ENSG00000135387.21,5552.58705830774,1.0011492152742776,0.13006835462528404,7.697100637264952,1.3918827422761798e-14,5.034092490992844e-13,ENSG00000135387,CAPRIN1,4076,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
ENSG00000151414.15,381.00219507319844,1.6532123683975342,0.21587240582292003,7.658284819198537,1.884326297726683e-14,6.615670474880414e-13,ENSG00000151414,NEK7,140609,NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]
ENSG00000100934.15,434.7474189656876,1.1941722458702657,0.15651396974496676,7.629812519713873,2.3509535081658167e-14,8.095978971023335e-13,ENSG00000100934,SEC23A,10484,"SEC23 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10701]"
ENSG00000010270.14,373.56588533198146,1.551943300063316,0.20362437894359967,7.621598691250898,2.5055296410246616e-14,8.573596831854912e-13,ENSG00000010270,STARD3NL,83930,STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]
ENSG00000152413.15,321.52023852266007,1.6907141021533538,0.22186833537264508,7.620348795215272,2.5299116041697362e-14,8.643330910954579e-13,ENSG00000152413,HOMER1,9456,homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]
ENSG00000137574.11,990.009213145863,1.1872364180266088,0.15596325803940894,7.6122827449950865,2.6929662596468717e-14,9.171376573863605e-13,ENSG00000137574,TGS1,96764,trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:17843]
ENSG00000161011.20,1373.8798361496938,1.4651167137578942,0.19304044434897727,7.589687843389262,3.206770796465037e-14,1.0852757842832771e-12,ENSG00000161011,SQSTM1,8878,sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]
ENSG00000090061.17,251.08780361619299,1.77415340361152,0.2346206360829325,7.5617960688862915,3.975413212650029e-14,1.3287480199309508e-12,ENSG00000090061,CCNK,8812,cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]
ENSG00000104221.13,106.66836270185333,2.3012225204135097,0.304599575692547,7.554910459679332,4.1914810468357435e-14,1.3966428821493423e-12,ENSG00000104221,BRF2,55290,BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]
ENSG00000162521.19,929.1441215538256,1.2066621832667612,0.15982336886402507,7.549973397778696,4.3534715508732436e-14,1.4461562727146935e-12,ENSG00000162521,RBBP4,5928,"RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]"
ENSG00000177119.17,626.4325582393021,1.5051221627987372,0.19966257435215454,7.53832894162769,4.760318712731636e-14,1.5740398414288128e-12,ENSG00000177119,ANO6,196527,anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]
ENSG00000068912.14,1075.373386326761,1.0245015359997955,0.13596938003997427,7.534795964345778,4.890989763671238e-14,1.6123091752242653e-12,NA,NA,NA,NA
ENSG00000156650.14,672.5029657574748,1.3362814192860426,0.17736437877850625,7.534102554802164,4.91704721486632e-14,1.6184281015761217e-12,ENSG00000156650,KAT6B,23522,lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]
ENSG00000153310.19,494.2645050912354,1.445707851579778,0.19233916017640393,7.5164508894280635,5.628320919180311e-14,1.8497215416581626e-12,NA,NA,NA,NA
ENSG00000134250.20,1143.539562521484,1.066756184119191,0.14201739612554448,7.511447281966571,5.847722009091294e-14,1.9189059820714165e-12,NA,NA,NA,NA
ENSG00000132326.12,1674.2931692283162,1.436944338545917,0.1913225506880444,7.510585309354809,5.886358105756874e-14,1.9286531748027684e-12,NA,NA,NA,NA
ENSG00000094880.11,957.8742185964015,1.2991965855646626,0.17374572462345902,7.477574417328977,7.570689930834836e-14,2.439796074426653e-12,ENSG00000094880,CDC23,8697,cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]
ENSG00000163659.13,500.1157448284605,1.506649543742685,0.20153412768135842,7.475902771786714,7.66756331731996e-14,2.4673327443751506e-12,ENSG00000163659,TIPARP,25976,TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]
ENSG00000165832.6,514.7014512882294,1.5203235325493831,0.20349602438529546,7.471023265156433,7.957358305663318e-14,2.5529759366401542e-12,ENSG00000165832,TRUB1,142940,TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]
ENSG00000143457.11,824.7680996911445,1.277715177889556,0.17105788395285287,7.4694901419552275,8.050613957935075e-14,2.57906315400199e-12,ENSG00000143457,GOLPH3L,55204,golgi phosphoprotein 3 like [Source:HGNC Symbol;Acc:HGNC:24882]
ENSG00000163872.16,565.1614632752306,1.056885103983184,0.14166833274738236,7.460277702764962,8.634030917829592e-14,2.761866601152245e-12,ENSG00000163872,YEATS2,55689,YEATS domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25489]
ENSG00000145391.14,1127.789983625259,1.3654359303937935,0.18316723658879858,7.454586070210416,9.015040915934527e-14,2.8794787493618094e-12,ENSG00000145391,SETD7,80854,"SET domain containing 7, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:30412]"
ENSG00000136051.15,955.5503429395467,1.0851234852203682,0.14607050216230155,7.428765350684343,1.0961600187236001e-13,3.4772983357713367e-12,ENSG00000136051,WASHC4,23325,WASH complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:29174]
ENSG00000138078.16,787.6098173237339,1.3112688788062876,0.17663684169113053,7.4235299173837666,1.1403939409375046e-13,3.610467151425601e-12,ENSG00000138078,PREPL,9581,prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]
ENSG00000089289.16,623.3668047757029,1.2010508351475968,0.16195853707456917,7.415792071489306,1.2090005177437125e-13,3.8220701579974e-12,ENSG00000089289,IGBP1,3476,immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]
ENSG00000147650.12,421.3243571337394,1.5810125504509782,0.21340897002481024,7.408369715046067,1.2786143767275054e-13,4.030341842671576e-12,ENSG00000147650,LRP12,29967,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
ENSG00000148700.15,556.0009562673334,1.0777834794179384,0.1459828104810219,7.382947868085145,1.548226608316019e-13,4.796170577727329e-12,ENSG00000148700,ADD3,120,adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]
ENSG00000135604.10,185.99607677018216,2.3343483219243564,0.3181450341859349,7.337371547845951,2.1782928797076044e-13,6.596591845532482e-12,NA,NA,NA,NA
ENSG00000148429.14,442.45194259846005,1.2152770134933932,0.1658746651563703,7.326477568758012,2.362807207415815e-13,7.105533875003103e-12,NA,NA,NA,NA
ENSG00000095015.6,624.072578689193,1.2296024831080905,0.16808238552465743,7.315474963482772,2.5647259767696196e-13,7.691328234779115e-12,ENSG00000095015,MAP3K1,4214,mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]
ENSG00000111647.13,905.5120926885734,1.099748925362349,0.15058289232654698,7.303279332538554,2.8083729525297965e-13,8.3523951502787e-12,ENSG00000111647,BLTP3B,23074,bridge-like lipid transfer protein family member 3B [Source:HGNC Symbol;Acc:HGNC:29102]
ENSG00000185760.17,478.38629094276183,1.1176521050208665,0.15360057443440983,7.276353679901919,3.429637195163791e-13,1.0116492666390242e-11,NA,NA,NA,NA
ENSG00000112592.14,426.9178233197204,1.261412631102496,0.1734607393117542,7.2720353672389715,3.541108471674588e-13,1.0416841160817127e-11,NA,NA,NA,NA
ENSG00000078747.16,1014.8396965926689,1.032335100676063,0.14216193101662897,7.261684568390597,3.822988887234852e-13,1.1185091606121265e-11,NA,NA,NA,NA
ENSG00000218283.2,200.55539011045346,2.0675075098744973,0.28489884101921076,7.256988138239162,3.95804399485989e-13,1.1564558313533796e-11,ENSG00000218283,MORF4L1P1,NA,mortality factor 4 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20400]
ENSG00000112972.15,6083.380823864413,1.3132194496386536,0.18113258835143262,7.250045182873174,4.1663262337340806e-13,1.2156664329565712e-11,ENSG00000112972,HMGCS1,3157,3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]
ENSG00000169446.6,523.6195787512552,1.2268724215246358,0.16952023479463957,7.237321391224447,4.57632815689506e-13,1.3281193220924481e-11,ENSG00000169446,MMGT1,93380,membrane magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28100]
ENSG00000136231.14,214.72654619402346,1.884152780617721,0.26046377424413714,7.2338381261866855,4.695313899831824e-13,1.3608217144317951e-11,ENSG00000136231,IGF2BP3,10643,insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]
ENSG00000234545.8,875.8908638474462,1.12989852131441,0.15671277653281893,7.209996187373948,5.595344363302081e-13,1.6065781315481186e-11,ENSG00000234545,FAM133B,257415,family with sequence similarity 133 member B [Source:HGNC Symbol;Acc:HGNC:28629]
ENSG00000111912.20,646.0326025545814,1.4444213866869882,0.20072817969049847,7.195907365443818,6.204674496862414e-13,1.7744547249834866e-11,ENSG00000111912,NCOA7,135112,nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
ENSG00000005020.13,426.51063995020723,1.1943703375562607,0.16604065940498322,7.193240148746453,6.327151051763696e-13,1.8047007332850954e-11,ENSG00000005020,SKAP2,8935,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
ENSG00000100147.14,358.311178227739,1.6228298277887188,0.22559941754888735,7.193413198582625,6.319133244732699e-13,1.8047007332850954e-11,ENSG00000100147,CCDC134,79879,coiled-coil domain containing 134 [Source:HGNC Symbol;Acc:HGNC:26185]
ENSG00000119616.11,675.7712447857059,1.4693078070081829,0.2046955087178486,7.1780168319836966,7.072985441642761e-13,2.012119916415685e-11,ENSG00000119616,FCF1,51077,FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]
ENSG00000115825.11,608.7814043768603,1.2240664009770916,0.17055728632294806,7.176863723425673,7.132872149472344e-13,2.0238235933167786e-11,ENSG00000115825,PRKD3,23683,protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408]
ENSG00000173320.12,716.1503197490104,1.219926173932265,0.17020528286782113,7.16738137252556,7.644585786711178e-13,2.1576718471459836e-11,ENSG00000173320,STOX2,56977,storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]
ENSG00000145241.11,867.527700915981,1.0182615023519235,0.14238403528828794,7.151514566153629,8.582561120948896e-13,2.4098135204620097e-11,ENSG00000145241,CENPC,1060,centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854]
ENSG00000131389.17,670.7741044137608,1.2002013631789026,0.1679770984658375,7.145029734056245,8.997641089492372e-13,2.519806308746035e-11,NA,NA,NA,NA
ENSG00000197622.13,1153.581559057316,1.086237541190151,0.1523541362974075,7.129688550560441,1.0059628906475736e-12,2.8062985445558668e-11,ENSG00000197622,CDC42SE1,56882,CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]
ENSG00000105856.14,523.5409199340239,1.6574937249927506,0.23266338403615391,7.123999042046041,1.0483977228430643e-12,2.9171396432509593e-11,ENSG00000105856,HBP1,26959,HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]
ENSG00000100578.18,591.5630170529544,1.0842094224622454,0.1522544780450801,7.121034707046372,1.071198106914568e-12,2.972918962017912e-11,ENSG00000100578,KIAA0586,9786,KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]
ENSG00000081154.12,1251.9912932131163,1.207439372249857,0.16988699787112096,7.107308901684402,1.183274039097532e-12,3.270292279382547e-11,ENSG00000081154,PCNP,57092,PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]
ENSG00000177485.7,656.5513381908096,1.0611143864561083,0.14980963279652984,7.083085157129414,1.409799808849973e-12,3.8629946031330733e-11,ENSG00000177485,ZBTB33,10009,zinc finger and BTB domain containing 33 [Source:HGNC Symbol;Acc:HGNC:16682]
ENSG00000115520.8,571.3090902988073,1.3771355804897403,0.19454827612948533,7.078631627520366,1.4558480486343401e-12,3.9740418541229676e-11,NA,NA,NA,NA
ENSG00000128059.8,843.5439641530734,1.1204663757087303,0.15837895724518156,7.074591190635073,1.498899737281679e-12,4.0812412518771765e-11,ENSG00000128059,PPAT,5471,phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]
ENSG00000175556.17,160.8232448259632,1.9426876650303617,0.2746497687506903,7.073327146303956,1.5126231075265819e-12,4.113420420366997e-11,ENSG00000175556,LONRF3,79836,LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]
ENSG00000163904.13,583.6932346325567,1.093962414285954,0.15475221481351323,7.06912282712239,1.5591609975878036e-12,4.22932214320551e-11,ENSG00000163904,SENP2,59343,SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116]
ENSG00000155330.10,451.8483621417065,1.0984500706245175,0.15573412070642487,7.053368045755438,1.7463811818194035e-12,4.684206518986902e-11,ENSG00000155330,C16orf87,388272,chromosome 16 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:33754]
ENSG00000135974.10,411.96698864944403,1.3241857726659876,0.18806185926439864,7.041224509028688,1.905576747191246e-12,5.0922293471972005e-11,ENSG00000135974,C2orf49,79074,chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]
ENSG00000166855.9,1315.8861554991604,1.0248716215091282,0.14568792913068573,7.03470512364681,1.996828430281566e-12,5.3229036378567375e-11,ENSG00000166855,CLPX,10845,caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]
ENSG00000083168.11,849.1371546791532,1.1918470905993104,0.16968817741932918,7.023748552935705,2.1599337724566226e-12,5.701380197418508e-11,ENSG00000083168,KAT6A,7994,lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]
ENSG00000116044.16,2465.3828184419217,1.105878812131752,0.15747340067127225,7.022638791171395,2.177165510715823e-12,5.739848315918931e-11,NA,NA,NA,NA
ENSG00000153933.10,597.3474230040127,1.0205625325932224,0.145461776428734,7.016018624612535,2.282796383498264e-12,6.003671073385447e-11,ENSG00000153933,DGKE,8526,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]
ENSG00000197045.13,955.1873565367815,1.0726318438248281,0.15307418791640107,7.007267903394844,2.4301667502343042e-12,6.375718161732576e-11,ENSG00000197045,GMFB,2764,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
ENSG00000172340.15,368.4392506420845,1.4056384859511322,0.20070159937700058,7.003623739493785,2.4942541480921178e-12,6.535914510388958e-11,ENSG00000172340,SUCLG2,8801,succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]
ENSG00000178184.16,97.45096345368928,2.0013681513485064,0.2858603821992033,7.001208547863211,2.537638731077396e-12,6.629487903522386e-11,ENSG00000178184,PARD6G,84552,par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]
ENSG00000005889.16,889.7885968045791,1.0059183672792984,0.14370994910242643,6.999643194935306,2.5661518640067307e-12,6.691829836670692e-11,ENSG00000005889,ZFX,7543,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
